Sample	Input_R1	Input_R2	IP_R1	IP_R2
CPCG0524	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L6-SR18508/InputCPC0524_S3_L006_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L6-SR18508/InputCPC0524_S3_L006_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190308_CPC_m6A_MeRIP_75IP_batch_3/L7-SR18509/CPC0524_S7_L007_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190308_CPC_m6A_MeRIP_75IP_batch_3/L7-SR18509/CPC0524_S7_L007_R2_001.fastq.gz
CPCG0525	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L6-SR18508/InputCPC0525_S4_L006_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L6-SR18508/InputCPC0525_S4_L006_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190308_CPC_m6A_MeRIP_75IP_batch_3/L7-SR18509/CPC0525_S8_L007_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190308_CPC_m6A_MeRIP_75IP_batch_3/L7-SR18509/CPC0525_S8_L007_R2_001.fastq.gz
CPCG0526	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L8-SR18508/InputCPC0526_S3_L008_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L8-SR18508/InputCPC0526_S3_L008_R2_001.fastq.gz	/cluster/home/helenzhu/Cluster_Helen/Snakemake_CPCGENE_m6A/Merged_FASTQs/CPCG0526_IP_R1.fastq.gz	/cluster/home/helenzhu/Cluster_Helen/Snakemake_CPCGENE_m6A/Merged_FASTQs/CPCG0526_IP_R2.fastq.gz
CPCG0527	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L6-SR18508/InputCPC0527_S5_L006_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L6-SR18508/InputCPC0527_S5_L006_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190308_CPC_m6A_MeRIP_75IP_batch_3/L7-SR18509/CPC0527_S9_L007_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190308_CPC_m6A_MeRIP_75IP_batch_3/L7-SR18509/CPC0527_S9_L007_R2_001.fastq.gz
CPCG0528	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L6-SR18508/InputCPC0528_S6_L006_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L6-SR18508/InputCPC0528_S6_L006_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_11IP_7Input_batch_6/L2-SR18508/CPC0528_S5_L002_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_11IP_7Input_batch_6/L2-SR18508/CPC0528_S5_L002_R2_001.fastq.gz
CPCG0529	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200229_X1_BH3MM3CCX2/L3-S07D/INPUT-CPCG0529_S2_L003_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200229_X1_BH3MM3CCX2/L3-S07D/INPUT-CPCG0529_S2_L003_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200229_X1_BH3MM3CCX2/L3-S07D/RIP-CPCG0529_S5_L003_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200229_X1_BH3MM3CCX2/L3-S07D/RIP-CPCG0529_S5_L003_R2_001.fastq.gz
CPCG0531	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200229_X1_BH3MM3CCX2/L3-S07D/INPUT-CPCG0531_S3_L003_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200229_X1_BH3MM3CCX2/L3-S07D/INPUT-CPCG0531_S3_L003_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200229_X1_BH3MM3CCX2/L3-S07D/RIP-CPCG0531_S6_L003_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200229_CPC_m6A_MeRIP_batch_11/S07D_20200229_X1_BH3MM3CCX2/L3-S07D/RIP-CPCG0531_S6_L003_R2_001.fastq.gz
CPCG0532	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L7-SR18508/InputCPC0532_S1_L007_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L7-SR18508/InputCPC0532_S1_L007_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190308_CPC_m6A_MeRIP_75IP_batch_3/L8-SR18509/CPC0532_S1_L008_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190308_CPC_m6A_MeRIP_75IP_batch_3/L8-SR18509/CPC0532_S1_L008_R2_001.fastq.gz
CPCG0533	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L8-SR18508/InputCPC0533_S6_L008_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L8-SR18508/InputCPC0533_S6_L008_R2_001.fastq.gz	/cluster/home/helenzhu/Cluster_Helen/Snakemake_CPCGENE_m6A/Merged_FASTQs/CPCG0533_IP_R1.fastq.gz	/cluster/home/helenzhu/Cluster_Helen/Snakemake_CPCGENE_m6A/Merged_FASTQs/CPCG0533_IP_R2.fastq.gz
CPCG0534	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L8-SR18508/InputCPC0534_S4_L008_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L8-SR18508/InputCPC0534_S4_L008_R2_001.fastq.gz	/cluster/home/helenzhu/Cluster_Helen/Snakemake_CPCGENE_m6A/Merged_FASTQs/CPCG0534_IP_R1.fastq.gz	/cluster/home/helenzhu/Cluster_Helen/Snakemake_CPCGENE_m6A/Merged_FASTQs/CPCG0534_IP_R2.fastq.gz
CPCG0537	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L7-SR18508/InputCPC0537_S2_L007_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L7-SR18508/InputCPC0537_S2_L007_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190308_CPC_m6A_MeRIP_75IP_batch_3/L8-SR18509/CPC0537_S2_L008_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190308_CPC_m6A_MeRIP_75IP_batch_3/L8-SR18509/CPC0537_S2_L008_R2_001.fastq.gz
CPCG0539	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L7-SR18508/InputCPC0589_S3_L007_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L7-SR18508/InputCPC0589_S3_L007_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190308_CPC_m6A_MeRIP_75IP_batch_3/L8-SR18509/CPC0539_S3_L008_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190308_CPC_m6A_MeRIP_75IP_batch_3/L8-SR18509/CPC0539_S3_L008_R2_001.fastq.gz
CPCG0540	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L7-SR18508/InputCPC0540_S4_L007_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190522_CPC_m6A_MeRIP_40Input_batch_5/L7-SR18508/InputCPC0540_S4_L007_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190308_CPC_m6A_MeRIP_75IP_batch_3/L8-SR18509/CPC0540_S4_L008_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/190308_CPC_m6A_MeRIP_75IP_batch_3/L8-SR18509/CPC0540_S4_L008_R2_001.fastq.gz
CPCG0545	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/191024_CPC_m6A_MeRIP_16IP_16Input_batch_8/S97M_20191024_X5_BH2MVHCCX2/L7-S97M/INPUT-CPCG0545_S5_L007_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/191024_CPC_m6A_MeRIP_16IP_16Input_batch_8/S97M_20191024_X5_BH2MVHCCX2/L7-S97M/INPUT-CPCG0545_S5_L007_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/191024_CPC_m6A_MeRIP_16IP_16Input_batch_8/S97M_20191025_X1_AH2MGJCCX2/L3-S97M/RIP-CPCG0545_S5_L003_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/191024_CPC_m6A_MeRIP_16IP_16Input_batch_8/S97M_20191025_X1_AH2MGJCCX2/L3-S97M/RIP-CPCG0545_S5_L003_R2_001.fastq.gz
CPCG0547	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/191024_CPC_m6A_MeRIP_16IP_16Input_batch_8/S97M_20191024_X5_BH2MVHCCX2/L7-S97M/INPUT-CPCG0547_S6_L007_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/191024_CPC_m6A_MeRIP_16IP_16Input_batch_8/S97M_20191024_X5_BH2MVHCCX2/L7-S97M/INPUT-CPCG0547_S6_L007_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/191024_CPC_m6A_MeRIP_16IP_16Input_batch_8/S97M_20191025_X1_AH2MGJCCX2/L3-S97M/RIP-CPCG0547_S6_L003_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/191024_CPC_m6A_MeRIP_16IP_16Input_batch_8/S97M_20191025_X1_AH2MGJCCX2/L3-S97M/RIP-CPCG0547_S6_L003_R2_001.fastq.gz
CPCG0550	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/191024_CPC_m6A_MeRIP_16IP_16Input_batch_8/S97M_20191024_X5_BH2MVHCCX2/L7-S97M/INPUT-CPCG0550_S7_L007_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/191024_CPC_m6A_MeRIP_16IP_16Input_batch_8/S97M_20191024_X5_BH2MVHCCX2/L7-S97M/INPUT-CPCG0550_S7_L007_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/191024_CPC_m6A_MeRIP_16IP_16Input_batch_8/S97M_20191025_X1_AH2MGJCCX2/L3-S97M/RIP-CPCG0550_S7_L003_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/191024_CPC_m6A_MeRIP_16IP_16Input_batch_8/S97M_20191025_X1_AH2MGJCCX2/L3-S97M/RIP-CPCG0550_S7_L003_R2_001.fastq.gz
CPCG0551	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/191024_CPC_m6A_MeRIP_16IP_16Input_batch_8/S97M_20191024_X5_BH2MVHCCX2/L7-S97M/INPUT-CPCG0551_S8_L007_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/191024_CPC_m6A_MeRIP_16IP_16Input_batch_8/S97M_20191024_X5_BH2MVHCCX2/L7-S97M/INPUT-CPCG0551_S8_L007_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/191024_CPC_m6A_MeRIP_16IP_16Input_batch_8/S97M_20191025_X1_AH2MGJCCX2/L3-S97M/RIP-CPCG0551_S8_L003_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/191024_CPC_m6A_MeRIP_16IP_16Input_batch_8/S97M_20191025_X1_AH2MGJCCX2/L3-S97M/RIP-CPCG0551_S8_L003_R2_001.fastq.gz
CPCG0557	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L5-S07A/INPUT-CPCG0557_S1_L005_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L5-S07A/INPUT-CPCG0557_S1_L005_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L6-S07A/RIP-CPCG0557_S1_L006_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L6-S07A/RIP-CPCG0557_S1_L006_R2_001.fastq.gz
CPCG0559	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L3-S07B/INPUT-CPCG0559_S4_L003_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L3-S07B/INPUT-CPCG0559_S4_L003_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L4-S07B/RIP-CPCG0559_S4_L004_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L4-S07B/RIP-CPCG0559_S4_L004_R2_001.fastq.gz
CPCG0560	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L3-S07B/INPUT-CPCG0560_S5_L003_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L3-S07B/INPUT-CPCG0560_S5_L003_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L4-S07B/RIP-CPCG0560_S5_L004_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L4-S07B/RIP-CPCG0560_S5_L004_R2_001.fastq.gz
CPCG0561	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L3-S07B/INPUT-CPCG0561_S6_L003_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L3-S07B/INPUT-CPCG0561_S6_L003_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L4-S07B/RIP-CPCG0561_S6_L004_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L4-S07B/RIP-CPCG0561_S6_L004_R2_001.fastq.gz
CPCG0562	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L3-S07B/INPUT-CPCG0562_S7_L003_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L3-S07B/INPUT-CPCG0562_S7_L003_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L4-S07B/RIP-CPCG0562_S7_L004_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L4-S07B/RIP-CPCG0562_S7_L004_R2_001.fastq.gz
CPCG0563	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L3-S07B/INPUT-CPCG0563_S8_L003_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L3-S07B/INPUT-CPCG0563_S8_L003_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L4-S07B/RIP-CPCG0563_S8_L004_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200220_CPC_m6A_MeRIP_16IP_16Input_batch_10/S07B_20200220_X5_AH5YGNCCX2/L4-S07B/RIP-CPCG0563_S8_L004_R2_001.fastq.gz
CPCG0565	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L5-S07A/INPUT-CPCG0565_S2_L005_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L5-S07A/INPUT-CPCG0565_S2_L005_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L6-S07A/RIP-CPCG0565_S2_L006_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L6-S07A/RIP-CPCG0565_S2_L006_R2_001.fastq.gz
CPCG0566	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L5-S07A/INPUT-CPCG0566_S3_L005_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L5-S07A/INPUT-CPCG0566_S3_L005_R2_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L6-S07A/RIP-CPCG0566_S3_L006_R1_001.fastq.gz	/cluster/home/helenzhu/hansengroup/Helab_Raw_Sequencing_Data_Hub/2019_CPC-GENE_m6A_MeRIP-seq/200203_CPC_m6A_MeRIP_16IP_16Input_batch_9/S07A_20200203_X4_BH5YL3CCX2/L6-S07A/RIP-CPCG0566_S3_L006_R2_001.fastq.gz
